...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
2136,2136,130034788,29-05-2018,547235,28-05-2018,29-05-2018,29-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,41,10000,410000,118.22,12296.69,504164.38,504164.38,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2137,2137,130034788,29-05-2018,547236,28-05-2018,29-05-2018,29-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,41,10000,410000,117.21,12195.12,500000,500000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2138,2138,130034788,15-05-2018,540390,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,44,100000,4400000,110.03,113636.36,5000000,5000000,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2139,2139,130034788,15-05-2018,540392,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,220,100000,22000000,108.89,112500,24749999.41,24749999.41,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2140,2140,130034788,15-05-2018,539937,14-05-2018,15-05-2018,15-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.4,174,100000,17400000,102.46,102599.47,17852307.04,17852307.04,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2141,2141,130034788,15-05-2018,539940,14-05-2018,15-05-2018,15-05-2018,401007551,DO1002251523,CI200320,SIVEMBC-147,20-03-2013,20-03-2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,13,51,10000,510000,107.24,10923.6,557103.7,557103.7,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2142,2142,130034788,15-05-2018,539952,14-05-2018,15-05-2018,15-05-2018,401007322,USP3579EBY25,BSRD2048,SIVEMGC258,8/2/2018,15-02-2048,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.5,400,1000,400000,97.5,991.25,396500,396500,JMMB,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2143,2143,130034788,15-05-2018,539978,14-05-2018,15-05-2018,15-05-2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,3,10000,30000,103.04,10473.77,31421.32,31421.32,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2144,2144,130034788,15-05-2018,539980,14-05-2018,15-05-2018,15-05-2018,401007551,DO1002235823,CI130718,SIVEMBC-065,13-07-2011,13-07-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,1000,10000,10000000,101.3,10648.55,10648548.22,10648548.22,BBHD,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2145,2145,130034788,15-05-2018,539982,14-05-2018,15-05-2018,15-05-2018,401007322,USP3579EAS65,BSRD2024,SIVEMGC-149,18-04-2013,18-04-2024,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.875,1,1000,1000,103.44,1038.84,1038.84,1038.84,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2146,2146,130034788,29-05-2018,503075,28-02-2018,29-05-2018,29-05-2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11.5,460,100000,46000000,106.18,109.68,50730424.12,50730424.12,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
2147,2147,130034788,29-05-2018,503115,28-02-2018,29-05-2018,29-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11.375,6,100000,600000,120.76,118.55,738061.39,738061.39,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
2148,2148,130034788,29-05-2018,503185,28-02-2018,29-05-2018,29-05-2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11,27,100000,2700000,108.93,112.94,3068054.79,3068054.79,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
2149,2149,130034788,29-05-2018,503497,1/3/2018,29-05-2018,29-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,910,100000,91000000,111.23,110.61,104316321.9,104316321.9,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
2150,2150,130034788,29-05-2018,503789,1/3/2018,29-05-2018,29-05-2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.25,631,100000,63100000,113.95,113.27,73673814.84,73673814.84,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
2151,2151,130034788,29-05-2018,503844,1/3/2018,29-05-2018,29-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,38,100000,3800000,110.95,109.8,4325111.94,4325111.94,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
2152,2152,130034788,29-05-2018,503873,1/3/2018,29-05-2018,29-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,590,100000,59000000,111.25,110.49,67562887.93,67562887.93,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
2153,2153,130034788,15-05-2018,540146,14-05-2018,15-05-2018,15-05-2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,9,10000,90000,106.58,10964.84,98683.54,98683.54,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2154,2154,130034788,28-05-2018,547543,28-05-2018,28-05-2018,28-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,14,100000,1400000,101.9,107142.86,1500000,1500000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2155,2155,130034788,28-05-2018,547545,28-05-2018,28-05-2018,28-05-2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.5,2,100000,200000,112.44,113911.93,227823.85,227823.85,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2156,2156,130034788,28-05-2018,547546,28-05-2018,28-05-2018,28-05-2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,2,10000,20000,110.02,11590,23180,23180,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2157,2157,130034788,28-05-2018,547547,28-05-2018,28-05-2018,28-05-2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,78,10000,780000,109.8,11567.26,902246.07,902246.07,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2158,2158,130034788,28-05-2018,547554,28-05-2018,28-05-2018,28-05-2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,86,10000,860000,109.8,11567.26,994784.13,994784.13,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2159,2159,130034788,28-05-2018,547555,28-05-2018,28-05-2018,28-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11.375,87,100000,8700000,114137.93,114137.93,9930000,9930000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2160,2160,130034788,28-05-2018,547556,28-05-2018,28-05-2018,28-05-2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11.25,3,100000,300000,127638.82,127638.82,382916.46,382916.46,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2161,2161,130034788,28-05-2018,546554,25-05-2018,28-05-2018,28-05-2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,273,10000,2730000,106.54,11000.78,3003212.94,3003212.94,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2162,2162,130034788,28-05-2018,546585,25-05-2018,28-05-2018,28-05-2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,353,10000,3530000,106.54,11000.78,3883275.34,3883275.34,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2163,2163,130034788,15-05-2018,540269,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,44,100000,4400000,110.03,113636.36,5000000,5000000,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2164,2164,130034788,15-05-2018,540271,15-05-2018,15-05-2018,15-05-2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,5.95,1600,1000,1600000,101.68,1034.98,1655968.89,1655968.89,BSANTACR,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2165,2165,130034788,15-05-2018,540273,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,11.5,1412,100000,141200000,113.47,113623.43,160436289.2,160436289.2,BCITI,BRESERVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2166,2166,130034788,15-05-2018,540274,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,10.5,1220,100000,122000000,107.94,109034.05,133021541.8,133021541.8,BCITI,BRESERVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2167,2167,130034788,15-05-2018,540275,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,10.875,500,100000,50000000,108.26,111868.24,55934118.49,55934118.49,BPROMERI,ACIBAO,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2168,2168,130034788,15-05-2018,540276,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205716,MHUS2027,SIVEMGC235,5/9/2016,5/3/2027,USD,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,6,130,1000,130000,111,1121.67,145817.26,145817.26,ALPHA,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2169,2169,130034788,15-05-2018,540277,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005205716,MHUS2027,SIVEMGC235,5/9/2016,5/3/2027,USD,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,6,130,1000,130000,111,1121.67,145817.26,145817.26,PRIMMA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2170,2170,130034788,15-05-2018,540278,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,12,250,100000,25000000,113.23,115563.15,28890786.64,28890786.64,BPROMERI,ACIBAO,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2171,2171,130034788,15-05-2018,540279,15-05-2018,15-05-2018,15-05-2018,401007322,USP3579EAH01,BSRD2021,SIVEMGC-068,6/5/2010,6/5/2021,USD,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,7.5,1400,1000,1400000,105.75,1059.38,1483125,1483125,JMMB,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2172,2172,130034788,15-05-2018,540280,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,7,400,1000,400000,114.49,1164.84,465937.68,465937.68,BRESERVA,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2173,2173,130034788,15-05-2018,540282,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,267,1000,267000,112.49,1144.88,305683.55,305683.55,PARVA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2174,2174,130034788,15-05-2018,540284,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,16.95,16,100000,1600000,129.73,134375,2150000.01,2150000.01,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2175,2175,130034788,15-05-2018,540294,15-05-2018,15-05-2018,15-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,92,10000,920000,96.01,9600.78,883271.47,883271.47,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2176,2176,130034788,15-05-2018,540296,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005204719,MH22022,SIVEMGC200,4/3/2015,4/3/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.375,47,100000,4700000,104.34,106382.98,5000000,5000000,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2177,2177,130034788,15-05-2018,540298,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005204719,MH22022,SIVEMGC200,4/3/2015,4/3/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.375,52,100000,5200000,113.34,115384.62,6000000,6000000,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2178,2178,130034788,15-05-2018,539987,14-05-2018,15-05-2018,15-05-2018,401007322,USP3579EAS65,BSRD2024,SIVEMGC-149,18-04-2013,18-04-2024,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.875,3,1000,3000,103.82,1042.6,3127.79,3127.79,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2179,2179,130034788,15-05-2018,539991,14-05-2018,15-05-2018,15-05-2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,574,10000,5740000,103,10469.62,6009563.61,6009563.61,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2180,2180,130034788,29-05-2018,547781,28-05-2018,29-05-2018,29-05-2018,401007322,USP3579EBY25,BSRD2048,SIVEMGC258,8/2/2018,15-02-2048,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.5,402,1000,402000,110.71,1125.87,452599.27,452599.27,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2181,2181,130034788,29-05-2018,547782,28-05-2018,29-05-2018,29-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,464,1000,464000,119.83,1220.88,566488.67,566488.67,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2182,2182,130034788,29-05-2018,547783,28-05-2018,29-05-2018,29-05-2018,401007322,USP3579EBY25,BSRD2048,SIVEMGC258,8/2/2018,15-02-2048,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.5,507,1000,507000,110.67,1125.46,570609.29,570609.29,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2183,2183,130034788,29-05-2018,547839,28-05-2018,29-05-2018,29-05-2018,401007551,DO1002216112,CI030223,SIVEMBC226,3/2/2016,3/2/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,36,10000,360000,107.62,11111.11,400000,400000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2184,2184,130034788,29-05-2018,547875,28-05-2018,29-05-2018,29-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,207,10000,2070000,96.62,9661.84,2000000,2000000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2185,2185,130034788,29-05-2018,547876,28-05-2018,29-05-2018,29-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,207,10000,2070000,97.25,9724.52,2012975.34,2012975.34,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2186,2186,130034788,29-05-2018,549035,29-05-2018,29-05-2018,29-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,25,100000,2500000,103.46,104000,2600000,2600000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2187,2187,130034788,29-05-2018,549037,29-05-2018,29-05-2018,29-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,1,100000,100000,94.71,100000,100000,100000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2188,2188,130034788,29-05-2018,549039,29-05-2018,29-05-2018,29-05-2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,35,10000,350000,109.89,11580.39,405313.5,405313.5,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2189,2189,130034788,15-05-2018,540565,15-05-2018,15-05-2018,15-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,500,100000,50000000,112.75,115082.35,57541173.29,57541173.29,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2190,2190,130034788,15-05-2018,540583,15-05-2018,15-05-2018,15-05-2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,15.5,435,10000,4350000,113.24,11494.25,5000000,5000000,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2191,2191,130034788,29-05-2018,549065,29-05-2018,29-05-2018,29-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,1,100000,100000,93.08,100772.59,100772.59,100772.59,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2192,2192,130034788,29-05-2018,549067,29-05-2018,29-05-2018,29-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,5,100000,500000,95.28,102969.17,514845.84,514845.84,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2193,2193,130034788,29-05-2018,549070,29-05-2018,29-05-2018,29-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,20,100000,2000000,102.31,110000,2200000,2200000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2194,2194,130034788,29-05-2018,549078,29-05-2018,29-05-2018,29-05-2018,401007322,DO1005205716,MHUS2027,SIVEMGC235,5/9/2016,5/3/2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6,16,1000,16000,112.2,1135.97,18175.56,18175.56,PCMDOM,PCMDOM,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2195,2195,130034788,29-05-2018,549081,29-05-2018,29-05-2018,29-05-2018,401007551,DO1002243223,CI190419,SIVEMBC-092,19-04-2012,19-04-2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,100,10000,1000000,106.03,10772.94,1077294.3,1077294.3,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
2196,2196,130034788,28-05-2018,546624,25-05-2018,28-05-2018,28-05-2018,101028289,DO2009101919,BC2MC05,SIVEM096,6/9/2016,6/9/2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,9.75,960000,1,960000,100,1.01,965641.64,965641.64,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,"MOTOR CREDITO, S.A. BANCO DE AHORRO Y CREDITO"
2197,2197,130034788,28-05-2018,542958,18-05-2018,28-05-2018,28-05-2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,5.5,19,1000,19000,103.91,1057.59,20094.19,20094.19,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2198,2198,130034788,28-05-2018,543003,18-05-2018,28-05-2018,28-05-2018,101768835,DO2014303815,BC1DPP38,SIVEM106,30-06-2017,30-06-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,18229,1,18229,109.13,109.04,20060.81,20060.81,UNICA,UNICA,PLAZO,LIQUIDADA PLAZO,"DOMINICAN POWER PARTNERS, LDC"
2199,2199,130034788,28-05-2018,543028,18-05-2018,28-05-2018,28-05-2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,5.5,19,1000,19000,102.8,1046.45,19882.62,19882.62,BBHD,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
2200,2200,130034788,28-05-2018,543636,21-05-2018,28-05-2018,28-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,611,100000,61100000,110.53,110.42,70168774.2,70168774.2,UNICA,UNICA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
2201,2201,130034788,28-05-2018,544399,22-05-2018,28-05-2018,28-05-2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,8.625,525,1000,525000,114.89,1158.05,607974.77,607974.77,PARVA,UNICA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
