...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
4081,4081,130034788,2/5/2018,533350,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,19,100000,1900000,100.33,105263.16,2000000,2000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4082,4082,130034788,2/5/2018,533352,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,2,100000,200000,95.07,100000,200000,200000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4083,4083,130034788,2/5/2018,533354,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,10,100000,1000000,95.07,100000,1000000,1000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4084,4084,130034788,2/5/2018,533356,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,29,100000,2900000,98.52,103448.28,3000000,3000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4085,4085,130034788,2/5/2018,533358,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,14,100000,1400000,102.21,107142.86,1500000,1500000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4086,4086,130034788,2/5/2018,533360,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,14,100000,1400000,102.21,107142.86,1500000,1500000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4087,4087,130034788,2/5/2018,533362,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,62,100000,6200000,96.68,101612.9,6300000,6300000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4088,4088,130034788,15-05-2018,524960,13-04-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,4,100000,400000,120.97,120.62,496881.91,496881.91,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4089,4089,130034788,2/5/2018,533384,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,125,100000,12500000,99.07,104000,13000000,13000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4090,4090,130034788,2/5/2018,533386,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,8,100000,800000,96.96,101884.82,815078.55,815078.55,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4091,4091,130034788,2/5/2018,533388,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,21,100000,2100000,104.59,109523.81,2300000,2300000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4092,4092,130034788,2/5/2018,533390,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,10,100000,1000000,95.07,100000,1000000,1000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4093,4093,130034788,2/5/2018,533392,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,10,100000,1000000,96.42,101347.09,1013470.91,1013470.91,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4094,4094,130034788,2/5/2018,533394,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,16,100000,1600000,98.76,103687.5,1659000,1659000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4095,4095,130034788,2/5/2018,533396,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,3,100000,300000,95.07,100000,300000,300000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4096,4096,130034788,2/5/2018,533398,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,10,100000,1000000,95.07,100000,1000000,1000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4097,4097,130034788,2/5/2018,533400,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,2,100000,200000,120.96,125000,250000,250000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4098,4098,130034788,2/5/2018,533402,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,29,100000,2900000,98.52,103448.28,3000000,3000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4099,4099,130034788,15-05-2018,538955,11/5/2018,15-05-2018,15-05-2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,BURSATIL,BVRD,CONTADO RF,5.95,8925,1000,8925000,104.76,1065.74,9511685.37,9511685.37,ISANTACR,ISANTACR,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4100,4100,130034788,18-05-2018,533748,2/5/2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,2,100000,200000,89.27,89.08,185544.58,185544.58,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4101,4101,130034788,18-05-2018,534489,3/5/2018,18-05-2018,18-05-2018,401007322,USP3579EBY25,BSRD2048,SIVEMGC258,8/2/2018,15-02-2048,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,6.5,1233,1000,1233000,109.1,1107.8,1365913.14,1365913.14,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4102,4102,130034788,18-05-2018,534496,3/5/2018,18-05-2018,18-05-2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,7,1050,1000,1050000,128.52,1305.68,1370965.15,1370965.15,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4103,4103,130034788,18-05-2018,534927,4/5/2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,9,100000,900000,108.47,108.35,1008356.02,1008356.02,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4104,4104,130034788,18-05-2018,534959,4/5/2018,18-05-2018,18-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,859,100000,85900000,112.74,112.58,100235893.1,100235893.1,BVIMENCA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4105,4105,130034788,18-05-2018,535844,7/5/2018,18-05-2018,18-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,92,10000,920000,95.48,9547.86,878402.82,878402.82,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4106,4106,130034788,18-05-2018,536274,7/5/2018,18-05-2018,18-05-2018,101768835,DO2014301611,BC1DPP16,SIVEM106,31-03-2017,31-03-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,6.25,4613,1,4613,108.29,108.18,5028.35,5028.35,UNICA,UNICA,PLAZO,LIQUIDADA PLAZO,"DOMINICAN POWER PARTNERS, LDC"
4107,4107,130034788,18-05-2018,537339,9/5/2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,2,100000,200000,89.17,89.08,185544.59,185544.59,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4108,4108,130034788,18-05-2018,538373,10/5/2018,18-05-2018,18-05-2018,401007322,USP3579EBY25,BSRD2048,SIVEMGC258,8/2/2018,15-02-2048,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,6.5,97,1000,97000,106.89,1085.64,105307.36,105307.36,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4109,4109,130034788,18-05-2018,538418,10/5/2018,18-05-2018,18-05-2018,401007322,USP3579EBY25,BSRD2048,SIVEMGC258,8/2/2018,15-02-2048,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,6.5,97,1000,97000,101.98,1036.61,100550.85,100550.85,BHDINTBA,BHDVAL,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4110,4110,130034788,18-05-2018,538720,11/5/2018,18-05-2018,18-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,1051,10000,10510000,95.5,9550.1,10037155.5,10037155.5,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4111,4111,130034788,18-05-2018,538793,11/5/2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,187,100000,18700000,109.86,109.77,21217307.21,21217307.21,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4112,4112,130034788,2/5/2018,533331,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,49,100000,4900000,97.11,102040.82,5000000,5000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4113,4113,130034788,2/5/2018,533333,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,5,100000,500000,95.07,100000,500000,500000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4114,4114,130034788,2/5/2018,533335,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,19,100000,1900000,100.33,105263.16,2000000,2000000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4115,4115,130034788,2/5/2018,533337,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,2,100000,200000,91.68,95717.96,191435.92,191435.92,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4116,4116,130034788,2/5/2018,533339,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,16,100000,1600000,101.29,105327.28,1685236.54,1685236.54,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4117,4117,130034788,2/5/2018,533341,2/5/2018,2/5/2018,2/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,14,100000,1400000,101.28,106214.29,1487000,1487000,INRES,INRES,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4118,4118,130034788,2/5/2018,522582,10/4/2018,2/5/2018,2/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,578,100000,57800000,108.81,108.59,64626574.06,64626574.06,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4119,4119,130034788,2/5/2018,522584,10/4/2018,2/5/2018,2/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,578,100000,57800000,108.81,108.59,64626574.06,64626574.06,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4120,4120,130034788,2/5/2018,522586,10/4/2018,2/5/2018,2/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,578,100000,57800000,108.81,108.59,64626574.07,64626574.07,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4121,4121,130034788,15-05-2018,524962,13-04-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,18,100000,1800000,108.37,108.14,2011402.73,2011402.73,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4122,4122,130034788,15-05-2018,524964,13-04-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,111,100000,11100000,109.26,109,12499244.75,12499244.75,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4123,4123,130034788,15-05-2018,525504,16-04-2018,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,7,100000,700000,102.97,102.73,744350.8,744350.8,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4124,4124,130034788,15-05-2018,525767,16-04-2018,15-05-2018,15-05-2018,401007322,DO1005205419,MH42026,SIVEMGC224,4/6/2016,4/12/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,62,100000,6200000,108.9,113531.15,7038931.51,7038931.51,EXCEL,EXCEL,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4125,4125,130034788,15-05-2018,528109,19-04-2018,15-05-2018,15-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,1583,10000,15830000,94.76,9475.68,15000000,15000000,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4126,4126,130034788,15-05-2018,528113,19-04-2018,15-05-2018,15-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,1583,10000,15830000,95.06,9506.39,15048616.44,15048616.44,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4127,4127,130034788,2/5/2018,517474,2/4/2018,2/5/2018,2/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,7,142,1000,142000,116.77,1185.14,168289.97,168289.97,CCI,CCI,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4128,4128,130034788,15-05-2018,538963,11/5/2018,15-05-2018,15-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,MHRD,CONTADO RF,12,250,100000,25000000,113.39,115724.05,28931011.64,28931011.64,BSANTACR,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4129,4129,130034788,15-05-2018,539028,11/5/2018,15-05-2018,15-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,300,10000,3000000,100.01,10756.56,3226968.24,3226968.24,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4130,4130,130034788,15-05-2018,539033,11/5/2018,15-05-2018,15-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,76,10000,760000,100.06,10761.63,817884.04,817884.04,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4131,4131,130034788,15-05-2018,539041,11/5/2018,15-05-2018,15-05-2018,401007551,DO1002232721,CI290618,SIVEMBC-060,29-06-2011,29-06-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,5,10000,50000,100.25,10606.43,53032.17,53032.17,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4132,4132,130034788,15-05-2018,539042,11/5/2018,15-05-2018,15-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,5,10000,50000,100.02,10757.4,53786.98,53786.98,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4133,4133,130034788,15-05-2018,539068,11/5/2018,15-05-2018,15-05-2018,401007551,DO1002251523,CI200320,SIVEMBC-147,20-03-2013,20-03-2020,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,13,281,10000,2810000,107.24,10923.9,3069616.48,3069616.48,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4134,4134,130034788,15-05-2018,539130,11/5/2018,15-05-2018,15-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.375,192,100000,19200000,105.75,109773.71,21076551.77,21076551.77,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4135,4135,130034788,15-05-2018,539131,11/5/2018,15-05-2018,15-05-2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.375,192,100000,19200000,104.8,108819.67,20893376.96,20893376.96,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4136,4136,130034788,15-05-2018,539136,11/5/2018,15-05-2018,15-05-2018,401007551,DO1002213325,CI070122,SIVEMBC194,7/1/2015,7/1/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,26,10000,260000,122.4,12660.48,329172.59,329172.59,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
4137,4137,130034788,15-05-2018,454182,15-11-2017,15-05-2018,15-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,86,100000,8600000,116.94,115.91,10278225.54,10278225.54,ALPHA,ALPHA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
4138,4138,130034788,18-05-2018,542296,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,1,100000,100000,99.77,100000,100000,100000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4139,4139,130034788,18-05-2018,542298,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,1,100000,100000,117.79,125000,125000,125000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4140,4140,130034788,18-05-2018,542300,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,1,100000,100000,145.22,150000,150000,150000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4141,4141,130034788,18-05-2018,542302,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,1,100000,100000,145.22,150000,150000,150000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4142,4142,130034788,18-05-2018,542304,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,2,100000,200000,112.79,120000,240000,240000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4143,4143,130034788,18-05-2018,542306,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,3,100000,300000,99.77,100000,300000,300000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4144,4144,130034788,18-05-2018,542308,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,3,100000,300000,99.77,100000,300000,300000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4145,4145,130034788,18-05-2018,542310,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,3,100000,300000,99.77,100000,300000,300000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
4146,4146,130034788,18-05-2018,542312,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,3,100000,300000,112.79,120000,360000,360000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
