...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
838,838,130034788,7/5/2018,535786,7/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,94,1000,94000,104.13,1058.13,99464.06,99464.06,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
839,839,130034788,7/5/2018,535787,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15,16,10000,160000,109.58,11459.33,183349.28,183349.28,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
840,840,130034788,7/5/2018,535789,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15,33,10000,330000,108.28,11329.86,373885.49,373885.49,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
841,841,130034788,7/5/2018,535685,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,18,100000,1800000,136.48,140753.17,2533556.98,2533556.98,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
842,842,130034788,7/5/2018,535687,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,3,100000,300000,99.52,103791.32,311373.95,311373.95,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
843,843,130034788,7/5/2018,535689,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,65,100000,6500000,98.8,103076.92,6700000,6700000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
844,844,130034788,7/5/2018,535691,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,10,100000,1000000,95.73,100000,1000000,1000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
845,845,130034788,7/5/2018,535693,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,1350,100000,135000000,98.63,103703.7,140000000,140000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
846,846,130034788,7/5/2018,535695,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,2,100000,200000,96.45,100727.21,201454.41,201454.41,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
847,847,130034788,7/5/2018,536068,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,122,100000,12200000,114754.1,114754.1,14000000,14000000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
848,848,130034788,7/5/2018,536069,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,8,100000,800000,100000,100000,800000,800000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
849,849,130034788,7/5/2018,536070,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,3,100000,300000,100000,100000,300000,300000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
850,850,130034788,7/5/2018,536071,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205419,MH42026,SIVEMGC224,4/6/2016,4/12/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,12,100000,1200000,113451.34,113451.34,1361416.04,1361416.04,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
851,851,130034788,7/5/2018,536072,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.25,31,100000,3100000,112258.06,112258.06,3480000,3480000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
852,852,130034788,7/5/2018,536073,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.25,23,100000,2300000,108736.81,108736.81,2500946.62,2500946.62,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
853,853,130034788,7/5/2018,536074,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,12,143,100000,14300000,118881.12,118881.12,17000000,17000000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
854,854,130034788,7/5/2018,536075,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,12,5,100000,500000,100000,100000,500000,500000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
855,855,130034788,7/5/2018,536076,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,12,2,100000,200000,125000,125000,250000,250000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
856,856,130034788,7/5/2018,536077,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,12,17,100000,1700000,117647.06,117647.06,2000000,2000000,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
857,857,130034788,7/5/2018,536079,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,4,100000,400000,123.86,128134.86,512539.43,512539.43,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
858,858,130034788,7/5/2018,536081,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002237027,CI051018,SIVEMBC-074,5/10/2011,5/10/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,19,10000,190000,104.54,10589.61,201202.57,201202.57,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
859,859,130034788,7/5/2018,536082,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,35,100000,3500000,100.64,105714.29,3700000,3700000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
860,860,130034788,7/5/2018,536084,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,87,10000,870000,110.1,11511.68,1001515.88,1001515.88,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
861,861,130034788,7/5/2018,536085,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,7,21,1000,21000,119.49,1213.36,25480.52,25480.52,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
862,862,130034788,7/5/2018,536086,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,61,10000,610000,110.22,11523.62,702941.08,702941.08,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
863,863,130034788,7/5/2018,536087,7/5/2018,7/5/2018,7/5/2018,401007322,USP3579EBV85,BSDR2027,SIVEMGC240,25-01-2017,25-01-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,5.95,19,1000,19000,113.44,1151.23,21873.39,21873.39,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
864,864,130034788,7/5/2018,536089,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,7,12,1000,12000,118.99,1208.33,14500,14500,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
865,865,130034788,7/5/2018,536092,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,7,8,1000,8000,110.66,1125,9000,9000,IPSA,IPSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
866,866,130034788,7/5/2018,536094,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.5,1,100000,100000,194.39,200000,200000,200000,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
867,867,130034788,7/5/2018,536099,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.25,1520,100000,152000000,110.85,113653.39,172753159.7,172753159.7,UNICA,BANESCO,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
868,868,130034788,7/5/2018,536100,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,1341,100000,134100000,102.47,107545.98,144219160.3,144219160.3,UNICA,BANESCO,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
869,869,130034788,7/5/2018,536101,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,12,259,100000,25900000,113.89,115960.03,30033648.52,30033648.52,UNICA,BANESCO,CONTADO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
870,870,130034788,7/5/2018,536102,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002213325,CI070122,SIVEMBC194,7/1/2015,7/1/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,1000,10000,10000000,109.46,11340.13,11340129.44,11340129.44,UNICA,UNICA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
871,871,130034788,7/5/2018,536119,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.5,1,100000,100000,194.39,200000,200000,200000,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
872,872,130034788,7/5/2018,535971,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,325,100000,32500000,110.29,110322.24,35854729.62,35854729.62,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
873,873,130034788,7/5/2018,535972,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.5,9,100000,900000,112.79,113656.91,1022912.22,1022912.22,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
874,874,130034788,7/5/2018,535973,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005234625,MH12021,SIVEMGC-061,4/6/2011,4/6/2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,15.95,10,100000,1000000,95.83,102564.38,1025643.84,1025643.84,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
875,875,130034788,7/5/2018,535975,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,45,100000,4500000,106.84,111111.11,5000000,5000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
876,876,130034788,7/5/2018,535977,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,1,100000,100000,95.73,100000,100000,100000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
877,877,130034788,7/5/2018,535979,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,38,100000,3800000,100.99,105263.16,4000000,4000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
878,878,130034788,7/5/2018,535981,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,48,100000,4800000,99.89,104166.67,5000000,5000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
879,879,130034788,7/5/2018,535983,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,19,100000,1900000,109.21,113483.3,2156182.66,2156182.66,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
880,880,130034788,7/5/2018,535985,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,10,100000,1000000,98.91,103186.96,1031869.59,1031869.59,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
881,881,130034788,7/5/2018,535987,7/5/2018,7/5/2018,7/5/2018,401007551,DO1002243926,CI050719,SIVEMBC-098,5/7/2012,5/7/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,26,10000,260000,110.4,11541.58,300081.1,300081.1,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
882,882,130034788,7/5/2018,535988,7/5/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,8,100000,800000,108.23,112500,900000,900000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
883,883,130034788,7/5/2018,492099,5/2/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,8,100000,800000,126.9,128967.14,1031737.11,1031737.11,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
884,884,130034788,7/5/2018,492104,5/2/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,53,100000,5300000,118.57,120640.02,6393920.98,6393920.98,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
885,885,130034788,7/5/2018,492133,5/2/2018,7/5/2018,7/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7,3,1000,3000,99.9,98.71,3016.45,3016.45,PRIMMA,PRIMMA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
886,886,130034788,7/5/2018,492228,5/2/2018,7/5/2018,7/5/2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11,8,100000,800000,122.26,126.67,1013619.58,1013619.58,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
887,887,130034788,7/5/2018,492258,5/2/2018,7/5/2018,7/5/2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,5.5,5,1000,5000,104.31,1058.37,5291.85,5291.85,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
888,888,130034788,7/5/2018,492269,5/2/2018,7/5/2018,7/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7,6,1000,6000,108.87,107.68,6571.21,6571.21,PRIMMA,PRIMMA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
889,889,130034788,7/5/2018,492280,5/2/2018,7/5/2018,7/5/2018,401007551,DO1002212822,NB300721,SIVEMBC188,30-07-2014,30-07-2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11,24,10000,240000,108.15,11021.05,264505.12,264505.12,ISANTACR,ISANTACR,PLAZO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
890,890,130034788,7/5/2018,492347,5/2/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,165,100000,16500000,122.88,124949.36,20616645.07,20616645.07,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
891,891,130034788,7/5/2018,492351,5/2/2018,7/5/2018,7/5/2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,10.875,329,100000,32900000,114.73,118099.48,38854729.42,38854729.42,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
892,892,130034788,7/5/2018,492359,5/2/2018,7/5/2018,7/5/2018,401007551,DO1002212822,NB300721,SIVEMBC188,30-07-2014,30-07-2021,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11,290,10000,2900000,106.72,10854.89,3147918.36,3147918.36,IPSA,IPSA,PLAZO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
893,893,130034788,7/5/2018,492408,5/2/2018,7/5/2018,7/5/2018,401007322,DO1005205419,MH42026,SIVEMGC224,4/6/2016,4/12/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11,10,100000,1000000,108.88,107.5,1121459.84,1121459.84,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
894,894,130034788,7/5/2018,492471,5/2/2018,7/5/2018,7/5/2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,12,703,100000,70300000,115.86,117931.53,82905867.61,82905867.61,JMMB,JMMB,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
895,895,130034788,17-05-2018,541566,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,4,10000,40000,82.14,8213.91,32855.62,32855.62,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
896,896,130034788,17-05-2018,541569,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,0,3,10000,30000,68.38,6838.2,20514.6,20514.6,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
897,897,130034788,17-05-2018,541572,16-05-2018,17-05-2018,17-05-2018,101768835,DO2014303518,BC1DPP35,SIVEM106,30-06-2017,30-06-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.25,187285,1,187285,101.1,1.02,190884.46,190884.46,BHDINTBA,BBHD,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
898,898,130034788,17-05-2018,541574,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,2035,10000,20350000,100,10764.85,21906470.96,21906470.96,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
899,899,130034788,17-05-2018,541577,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,300,10000,3000000,100,10764.85,3229455.18,3229455.18,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
900,900,130034788,17-05-2018,541580,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,292,10000,2920000,100,10764.85,3143336.37,3143336.37,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
901,901,130034788,17-05-2018,541585,16-05-2018,17-05-2018,17-05-2018,401007551,DO1002232523,CI180518,SIVEMBC-058,18-05-2011,18-05-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,205,10000,2050000,100,10764.61,2206744.13,2206744.13,BHDVAL,BHDVAL,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
902,902,130034788,7/5/2018,492530,5/2/2018,7/5/2018,7/5/2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,5.5,1,1000,1000,102.91,1036.33,1036.33,1036.33,PARVA,PARVA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
903,903,130034788,7/5/2018,492613,5/2/2018,7/5/2018,7/5/2018,401007322,USP3579EBD87,BSRD2025,SIVEMGC198,27-01-2015,27-01-2025,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,5.5,12,1000,12000,104.32,1058.44,12701.23,12701.23,PARVA,PARVA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
904,904,130034788,7/5/2018,492667,6/2/2018,7/5/2018,7/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,16.95,14,100000,1400000,142.76,140.35,2024769.14,2024769.14,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
